""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"90"	"LOC132468631"	905.775804446144	0.721633521162024	0.241113473733074	2.9931700014888	0.00276095910159764	0.00855123975927513	"XM_060066405.1"	"Q66HY7"	1.08e-118	"Eukaryotic translation initiation factor 4E type 3 (eIF-4E type 3) (eIF-4E3) (eIF4E type 3) (eIF4E-3)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0000340; GO:0003743; GO:0005845; GO:0016281"	"mRNA"
"91"	"zgc:66479"	47.3120925893403	-0.943846229951228	0.271076323557597	-3.47891319537458	0.000503451636411369	0.00192357991147686	NA	NA	NA	NA	NA	NA	NA	NA
"92"	"LOC132468934"	77.6124277545742	-0.642813643523005	0.130807486255368	-4.91253228483936	8.99075729332692e-07	6.60793902853298e-06	NA	NA	NA	NA	NA	NA	NA	NA
"93"	"smim29"	365.127514863255	0.733858179625101	0.118395871400292	6.19819622023869	5.71139106378893e-10	7.44289194302204e-09	"XM_060067369.1"	"Q86T20"	2.05e-24	"Small integral membrane protein 29 (Protein LBH)"	"Homo sapiens (Human)"	""	"GO:0016020"	"transcript variant X1, mRNA"
"94"	"LOC132470399"	11.7509816023282	1.05899510485245	0.255120599952751	4.14561778024921	3.38898742082391e-05	0.000175944732355809	NA	NA	NA	NA	NA	NA	NA	NA
"95"	"si:ch73-217n20.1"	95.7358726113444	0.66789283925745	0.203605512310315	3.27995045228479	0.00103825318968647	0.00364027390240996	"XM_060070681.1"	"Q80T79"	4.93e-50	"CUB and sushi domain-containing protein 3 (CUB and sushi multiple domains protein 3)"	"Mus musculus (Mouse)"	"negative regulation of complement activation, classical pathway [GO:0045959]; regulation of dendrite development [GO:0050773]"	"GO:0005615; GO:0005886; GO:0045959; GO:0050773"	"mRNA"
"96"	"aaas"	64.0586763825581	-1.49587998963141	0.243830073872447	-6.12520196386986	9.05686507860285e-10	1.14108351690067e-08	"XM_060072037.1"	"P58742"	0	"Aladin (Adracalin)"	"Mus musculus (Mouse)"	"fertilization [GO:0009566]; learning [GO:0007612]; microtubule bundle formation [GO:0001578]; mitotic spindle assembly [GO:0090307]; mRNA transport [GO:0051028]; nucleocytoplasmic transport [GO:0006913]; protein transport [GO:0015031]"	"GO:0000922; GO:0001578; GO:0005635; GO:0005643; GO:0005654; GO:0005813; GO:0005829; GO:0006913; GO:0007612; GO:0009566; GO:0015031; GO:0031965; GO:0051028; GO:0072686; GO:0090307"	"transcript variant X1, mRNA"
"97"	"LOC132472999"	2898.34612005743	-0.836135648330141	0.193761057731513	-4.31535096428727	1.59349530003858e-05	8.90366602385741e-05	"XM_060072947.1"	"O57656"	0	"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	"carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate catabolic process [GO:0046168]"	"GO:0005975; GO:0009331; GO:0042803; GO:0046168; GO:0047952; GO:0051287"	"mRNA"
"98"	"LOC132473155"	353.158589787963	-1.27012900790972	0.176563387505685	-7.19281093004913	6.34708089631719e-13	1.29005072209509e-11	"XM_060073186.1"	"P54996"	0	"Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	"glucose 6-phosphate metabolic process [GO:0051156]; glucose metabolic process [GO:0006006]; NADP metabolic process [GO:0006739]; pentose-phosphate shunt [GO:0006098]"	"GO:0004345; GO:0005829; GO:0006006; GO:0006098; GO:0006739; GO:0050661; GO:0051156"	"transcript variant X1, mRNA"
"99"	"ddx23"	960.788565818082	-0.729790430740211	0.175914370341249	-4.14839267513175	3.34817746788821e-05	0.000174253408997891	"XM_060073440.1"	"Q9BUQ8"	0	"Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)"	"Homo sapiens (Human)"	"cis assembly of pre-catalytic spliceosome [GO:0000354]; mRNA splicing, via spliceosome [GO:0000398]; R-loop processing [GO:0062176]; RNA splicing [GO:0008380]; RNA splicing, via transesterification reactions [GO:0000375]"	"GO:0000354; GO:0000375; GO:0000398; GO:0000785; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005682; GO:0005730; GO:0008380; GO:0016887; GO:0046540; GO:0062176; GO:0070062; GO:0071013"	"mRNA"
"100"	"LOC132473400"	34.7239540622182	1.4151049828294	0.23527547187158	6.00927310286234	1.86356973373316e-09	2.21965536533153e-08	"XM_060073546.1"	"Q92730"	7.69e-116	"Rho-related GTP-binding protein Rho6 (Rho family GTPase 1) (Rnd1)"	"Homo sapiens (Human)"	"actin filament organization [GO:0007015]; cell migration [GO:0016477]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; negative regulation of cell adhesion [GO:0007162]; neuron remodeling [GO:0016322]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; small GTPase mediated signal transduction [GO:0007264]"	"GO:0003924; GO:0005102; GO:0005525; GO:0005856; GO:0005886; GO:0005912; GO:0005938; GO:0007015; GO:0007162; GO:0007163; GO:0007264; GO:0008360; GO:0015629; GO:0016322; GO:0016477; GO:0019901; GO:0030865; GO:0031410; GO:0032956; GO:0042995; GO:0043231"	"mRNA"
"101"	"ptges3b"	1170.27181024793	-1.07153109089496	0.103849373078801	-10.3177321482768	5.8590710586524e-25	4.61775829127939e-23	"XM_060036003.1"	"G1TGF1"	5.4e-71	"Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES)"	"Oryctolagus cuniculus (Rabbit)"	"positive regulation of telomerase activity [GO:0051973]; prostaglandin biosynthetic process [GO:0001516]; telomerase holoenzyme complex assembly [GO:1905323]; telomere maintenance via telomerase [GO:0007004]"	"GO:0001516; GO:0005737; GO:0007004; GO:0050220; GO:0051879; GO:0051973; GO:0070182; GO:1905323"	"transcript variant X1, mRNA"
"102"	"prim1"	23.4434600784565	-1.03484567786582	0.282386385557424	-3.65939369872783	0.000252812686336795	0.00105045585346391	"XM_060035952.1"	"P49642"	0	"DNA primase small subunit (EC 2.7.7.102) (DNA primase 49 kDa subunit) (p49)"	"Homo sapiens (Human)"	"DNA replication initiation [GO:0006270]; DNA replication, synthesis of RNA primer [GO:0006269]"	"GO:0000287; GO:0003896; GO:0005654; GO:0005658; GO:0006269; GO:0006270; GO:0008270; GO:0016020; GO:0032553"	"mRNA"
"103"	"rbm38"	29.3595634513722	0.868811424700028	0.235497576599616	3.68843272795405	0.00022563966557912	0.000947111310165955	"XM_060036208.1"	"Q5ZJX4"	5.87e-76	"RNA-binding protein 38 (RNA-binding motif protein 38)"	"Gallus gallus (Chicken)"	"cell differentiation [GO:0030154]; mRNA processing [GO:0006397]; mRNA stabilization [GO:0048255]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]"	"GO:0000381; GO:0003730; GO:0005634; GO:0005829; GO:0006397; GO:0008380; GO:0030154; GO:0048255"	"mRNA"
"104"	"LOC132446410"	246.146115750611	-1.05890048809803	0.109699122056485	-9.6503205603156	4.90023088444085e-22	2.8812190878873e-20	"XM_060036723.1"	"Q9ULU4"	0	"MYND-type zinc finger-containing chromatin reader ZMYND8 (Cutaneous T-cell lymphoma-associated antigen se14-3) (CTCL-associated antigen se14-3) (Protein kinase C-binding protein 1) (Rack7) (Transcription coregulator ZMYND8) (Zinc finger MYND domain-containing protein 8)"	"Homo sapiens (Human)"	"double-strand break repair via homologous recombination [GO:0000724]; negative regulation of cell migration [GO:0030336]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; positive regulation of transcription elongation by RNA polymerase II [GO:0032968]; protein localization to chromatin [GO:0071168]"	"GO:0000122; GO:0000724; GO:0000785; GO:0003714; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0007399; GO:0008270; GO:0019904; GO:0030336; GO:0032968; GO:0035064; GO:0070577; GO:0071168; GO:0090734; GO:0140297"	"transcript variant X1, mRNA"
"105"	"cnbpa"	5525.69574228572	-1.32471278690487	0.179419509943871	-7.38342010698085	1.54274256768786e-13	3.42710893934499e-12	"XM_060042398.1"	"P62634"	7.34e-56	"CCHC-type zinc finger nucleic acid binding protein (Cellular nucleic acid-binding protein) (CNBP) (Zinc finger protein 9)"	"Rattus norvegicus (Rat)"	"G-quadruplex DNA formation [GO:0071919]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytoplasmic translation [GO:2000767]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]"	"GO:0000122; GO:0003697; GO:0003727; GO:0003729; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0008270; GO:0008284; GO:0045182; GO:0045893; GO:0045944; GO:0051880; GO:0071919; GO:2000767"	"mRNA"
"106"	"nup210"	382.853633010804	-1.1421081143197	0.268199418881706	-4.25962230313625	2.04772629323601e-05	0.000111671551295097	"XM_060040926.1"	"Q8TEM1"	0	"Nuclear pore membrane glycoprotein 210 (Nuclear pore protein gp210) (Nuclear envelope pore membrane protein POM 210) (POM210) (Nucleoporin Nup210) (Pore membrane protein of 210 kDa)"	"Homo sapiens (Human)"	"mRNA transport [GO:0051028]; nucleocytoplasmic transport [GO:0006913]; protein transport [GO:0015031]"	"GO:0005635; GO:0005643; GO:0005789; GO:0006913; GO:0015031; GO:0016020; GO:0031965; GO:0051028"	"mRNA"
"107"	"LOC132460305"	126.183902518529	1.59748911516538	0.246132426828483	6.48751380108988	8.7264348684895e-11	1.32073120987139e-09	"XM_060055328.1"	"P98095"	7.4e-58	"Fibulin-2 (FIBL-2)"	"Homo sapiens (Human)"	"positive regulation of cell-substrate adhesion [GO:0010811]"	"GO:0005201; GO:0005509; GO:0005576; GO:0010811; GO:0030023; GO:0031012; GO:0050840; GO:0062023; GO:1903561"	"mRNA"
"108"	"LOC132460336"	38.8817498730364	0.754080690003593	0.186792845553485	4.03593259950214	5.43858288262943e-05	0.000267986307189625	"XM_060055329.1"	"Q96LW7"	2.89e-21	"Caspase recruitment domain-containing protein 19 (Bcl10-interacting CARD protein) (BinCARD)"	"Homo sapiens (Human)"	"negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]"	"GO:0005634; GO:0005739; GO:0005789; GO:0005829; GO:0031966; GO:0043124; GO:0050700"	"mRNA"
"109"	"LOC132452662"	86.2100529523606	-0.869493975094509	0.184758038517623	-4.70338223955781	2.55886711118841e-06	1.70864055820093e-05	"XM_060045411.1"	"Q6AZ51"	1.96e-33	"Interleukin-17 receptor E (IL-17 receptor E) (IL-17RE)"	"Rattus norvegicus (Rat)"	"inflammatory response [GO:0006954]"	"GO:0005886; GO:0006954; GO:0030368"	"mRNA"
"110"	"mbd4"	47.8321415978988	1.21254941126634	0.168009500325865	7.21434095255667	5.41958093122328e-13	1.10914268864552e-11	"XM_060045981.1"	"O95243"	1.96e-89	"Methyl-CpG-binding domain protein 4 (EC 3.2.2.-) (Methyl-CpG-binding endonuclease 1) (Methyl-CpG-binding protein MBD4) (Mismatch-specific DNA N-glycosylase)"	"Homo sapiens (Human)"	"depyrimidination [GO:0045008]; DNA repair [GO:0006281]"	"GO:0003677; GO:0003696; GO:0004520; GO:0005634; GO:0005654; GO:0006281; GO:0008263; GO:0016607; GO:0019104; GO:0045008"	"transcript variant X1, mRNA"
"111"	"wdr46"	395.909788794162	-0.770143417596833	0.119507461295861	-6.44382286737269	1.16501046376542e-10	1.7244715326286e-09	"XM_060045534.1"	"O15213"	0	"WD repeat-containing protein 46 (WD repeat-containing protein BING4)"	"Homo sapiens (Human)"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]"	"GO:0000462; GO:0003723; GO:0005654; GO:0005730; GO:0032040"	"mRNA"
"112"	"LOC132460352"	53.9585879331901	1.4319780294487	0.229325398345748	3.53944509414766	0.000400969170677207	0.00157423428773826	"XM_060055331.1"	"Q7ZUS4"	1.2e-85	"Cytosolic sulfotransferase 2 (EC 2.8.2.-) (SULT1 ST2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"catecholamine metabolic process [GO:0006584]; estrogen metabolic process [GO:0008210]; sulfation [GO:0051923]; xenobiotic metabolic process [GO:0006805]"	"GO:0004062; GO:0004304; GO:0005737; GO:0006584; GO:0006805; GO:0008146; GO:0008210; GO:0051923"	"mRNA"
"113"	"qars1"	302.769976764787	-1.46083973160242	0.226456031653958	-6.45085062054771	1.11224090083329e-10	1.65296624148915e-09	"XM_060045044.1"	"P47897"	0	"Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)"	"Homo sapiens (Human)"	"brain development [GO:0007420]; glutaminyl-tRNA aminoacylation [GO:0006425]; negative regulation of apoptotic signaling pathway [GO:2001234]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of stress-activated MAPK cascade [GO:0032873]; tRNA aminoacylation for protein translation [GO:0006418]"	"GO:0004819; GO:0004860; GO:0005524; GO:0005737; GO:0005759; GO:0005829; GO:0006418; GO:0006425; GO:0006469; GO:0007420; GO:0017101; GO:0019901; GO:0032873; GO:0032991; GO:0045892; GO:2001234"	"mRNA"
"114"	"LOC132452470"	90.8726704549619	-1.13947305718934	0.148553818852234	-7.664274077946	1.79845475911635e-14	4.55516310526956e-13	"XM_060045151.1"	"Q3UA37"	0	"Transcriptional regulator QRICH1 (Glutamine-rich protein 1)"	"Mus musculus (Mouse)"	"endoplasmic reticulum unfolded protein response [GO:0030968]; integrated stress response signaling [GO:0140467]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; PERK-mediated unfolded protein response [GO:0036499]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; response to endoplasmic reticulum stress [GO:0034976]"	"GO:0001822; GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0005886; GO:0030968; GO:0034976; GO:0036499; GO:0043065; GO:0045893; GO:0070059; GO:0140467"	"mRNA"
"115"	"LOC132453309"	378.996885079396	-0.993155637795036	0.107257542166907	-9.25855335184915	2.07220644881046e-20	1.0661070469453e-18	"XM_060046150.1"	"Q6RHR9"	6.01e-28	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 (BAI1-associated protein 1) (BAP-1) (Membrane-associated guanylate kinase inverted 1) (MAGI-1)"	"Mus musculus (Mouse)"	"positive regulation of cell-cell adhesion [GO:0022409]; signal transduction [GO:0007165]"	"GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0005911; GO:0005912; GO:0005923; GO:0007165; GO:0016020; GO:0022409; GO:0030054; GO:0042995; GO:0051393; GO:0071944"	"transcript variant X1, mRNA"
"116"	"slc12a5b"	436.098393099176	-0.726922962647934	0.154715050010199	-4.69811837501413	2.62569244767389e-06	1.74696385259021e-05	"XM_060046191.1"	"Q91V14"	0	"Solute carrier family 12 member 5 (Electroneutral potassium-chloride cotransporter 2) (K-Cl cotransporter 2) (mKCC2) (Neuronal K-Cl cotransporter)"	"Mus musculus (Mouse)"	"ammonium transmembrane transport [GO:0072488]; cell volume homeostasis [GO:0006884]; cellular chloride ion homeostasis [GO:0030644]; cellular ion homeostasis [GO:0006873]; chemical synaptic transmission [GO:0007268]; chloride ion homeostasis [GO:0055064]; chloride transmembrane transport [GO:1902476]; chloride transport [GO:0006821]; dendritic spine development [GO:0060996]; hypotonic response [GO:0006971]; intracellular pH reduction [GO:0051452]; ion transport [GO:0006811]; learning [GO:0007612]; multicellular organism growth [GO:0035264]; potassium ion homeostasis [GO:0055075]; potassium ion import across plasma membrane [GO:1990573]; potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; response to xenobiotic stimulus [GO:0009410]; thermosensory behavior [GO:0040040]"	"GO:0005886; GO:0006811; GO:0006813; GO:0006821; GO:0006873; GO:0006884; GO:0006971; GO:0007268; GO:0007612; GO:0008519; GO:0009410; GO:0015108; GO:0015379; GO:0016020; GO:0019901; GO:0030644; GO:0032590; GO:0035264; GO:0040040; GO:0043005; GO:0043025; GO:0043204; GO:0045202; GO:0051452; GO:0055064; GO:0055075; GO:0060996; GO:0071805; GO:0071944; GO:0072488; GO:1902476; GO:1990573"	"transcript variant X1, mRNA"
"117"	"LOC132453482"	1088.56412554554	-0.605961962209918	0.125346126289351	-4.83427303659413	1.3363306955544e-06	9.55157352437506e-06	"XM_060046355.1"	"Q69D48"	2.54e-119	"Ammonium transporter Rh type B-A (Rhesus blood group family type B glycoprotein A) (Rh family type B glycoprotein A) (Rh type B glycoprotein A)"	"Xenopus laevis (African clawed frog)"	""	"GO:0008519; GO:0016323; GO:0030659"	"transcript variant X1, mRNA"
"118"	"ognb"	9.04215572567279	0.882520284574217	0.308022812031955	2.85694006165214	0.00427746604159802	0.0124920149807944	"XM_060046578.1"	"Q62000"	4.65e-86	"Mimecan (Osteoglycin)"	"Mus musculus (Mouse)"	"articular cartilage development [GO:0061975]; bone development [GO:0060348]; negative regulation of smooth muscle cell proliferation [GO:0048662]"	"GO:0005615; GO:0008083; GO:0031012; GO:0048662; GO:0060348; GO:0061975; GO:0062023"	"mRNA"
"119"	"eps8l3b"	339.353709690694	0.699576848227861	0.223577806407619	3.12915185018243	0.00175311684658512	0.00576602271162081	"XM_060046203.1"	"Q91WL0"	7.25e-62	"Epidermal growth factor receptor kinase substrate 8-like protein 3 (EPS8-like protein 3) (Epidermal growth factor receptor pathway substrate 8-related protein 3) (EPS8-related protein 3)"	"Mus musculus (Mouse)"	"positive regulation of ruffle assembly [GO:1900029]; regulation of hair cycle [GO:0042634]; regulation of Rho protein signal transduction [GO:0035023]; Rho protein signal transduction [GO:0007266]"	"GO:0003779; GO:0005737; GO:0005886; GO:0007266; GO:0032587; GO:0035023; GO:0042634; GO:1900029"	"transcript variant X1, mRNA"
"120"	"LOC132453466"	30.4143530377143	0.969196819422706	0.161164996079084	6.00998463970472	1.85540905324814e-09	2.21171326966836e-08	"XM_060046320.1"	"Q8C0G2"	2.4e-21	"TRAF3-interacting JNK-activating modulator (TRAF3-interacting protein 3)"	"Mus musculus (Mouse)"	"antiviral innate immune response [GO:0140374]; cellular response to interferon-alpha [GO:0035457]; cellular response to interferon-beta [GO:0035458]; positive regulation of interferon-alpha production [GO:0032727]; positive regulation of interferon-beta production [GO:0032728]; regulation of protein homodimerization activity [GO:0043496]"	"GO:0000139; GO:0005741; GO:0005765; GO:0005789; GO:0005886; GO:0031966; GO:0032727; GO:0032728; GO:0035457; GO:0035458; GO:0043496; GO:0044198; GO:0140374"	"mRNA"
"121"	"LOC132453420"	10.4663126928299	1.65237757263619	0.254163368125527	6.44986722990827	1.11948181336514e-10	1.66206032351016e-09	NA	NA	NA	NA	NA	NA	NA	NA
"122"	"spsb1"	267.675227573634	0.750292473273059	0.149884524081734	5.00605998018548	5.5555452024831e-07	4.25848490766643e-06	"XM_060046663.1"	"Q5E9X6"	9.33e-156	"SPRY domain-containing SOCS box protein 1 (SSB-1)"	"Bos taurus (Bovine)"	"proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]"	"GO:0005829; GO:0006511; GO:0016567; GO:0019005; GO:0043161; GO:1990756"	"mRNA"
"123"	"LOC132453724"	25.8317813885386	1.08058085750015	0.324497354307267	3.33673774238672	0.000847678947987774	0.0030485580029939	NA	NA	NA	NA	NA	NA	NA	NA
"124"	"LOC132453743"	1011.78975766667	0.914831823158592	0.123971513886752	7.37925416989623	1.59178695721327e-13	3.52548689761271e-12	"XM_060046691.1"	"Q8WMN1"	0	"Solute carrier family 2, facilitated glucose transporter member 5 (Fructose transporter) (Glucose transporter type 5, small intestine) (GLUT-5)"	"Ovis aries (Sheep)"	"cellular response to fructose stimulus [GO:0071332]"	"GO:0005353; GO:0005886; GO:0016324; GO:0042383; GO:0071332"	"mRNA"
"125"	"ca6"	11.9562852033235	0.815868522908706	0.302052251875346	2.69473436890372	0.0070444765383877	0.0191449025805742	"XM_060046680.1"	"P23280"	5.62e-100	"Carbonic anhydrase 6 (EC 4.2.1.1) (Carbonate dehydratase VI) (Carbonic anhydrase VI) (CA-VI) (Salivary carbonic anhydrase) (Secreted carbonic anhydrase)"	"Homo sapiens (Human)"	"detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; one-carbon metabolic process [GO:0006730]"	"GO:0001580; GO:0004089; GO:0005576; GO:0005615; GO:0005829; GO:0006730; GO:0008270; GO:0016836; GO:0070062"	"mRNA"
"126"	"taf8"	2035.18286450037	3.5306858939547	0.233555112729389	15.1243932688717	1.11826543651199e-51	5.9176210617136e-49	"XM_060047018.1"	"Q6P0T2"	2.51e-149	"Transcription initiation factor TFIID subunit 8 (Protein taube nuss-like) (TBP-associated factor 8)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cell differentiation [GO:0030154]; transcription initiation at RNA polymerase II promoter [GO:0006367]"	"GO:0005669; GO:0005737; GO:0006367; GO:0030154; GO:0046982"	"mRNA"
"127"	"LOC132453948"	68.460055593373	1.16704219634834	0.236216100332386	4.9406852753817	7.78484791817408e-07	5.77896250518964e-06	"XM_060047050.1"	"E7F9T0"	0	"[F-actin]-monooxygenase mical1 (EC 1.14.13.225) (EC 1.6.3.1) (Molecule interacting with CasL protein 1) (MICAL-1)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"actin filament depolymerization [GO:0030042]; animal organ development [GO:0048513]; sulfur oxidation [GO:0019417]"	"GO:0003779; GO:0005737; GO:0005856; GO:0016709; GO:0019417; GO:0030042; GO:0046872; GO:0048513; GO:0071949; GO:0106294"	"transcript variant X1, mRNA"
"128"	"nfatc2a"	114.886546101935	0.830811485584178	0.261788753917739	3.17485859740634	0.00149909533572858	0.00502057912226188	"XM_060047155.1"	"Q60591"	0	"Nuclear factor of activated T-cells, cytoplasmic 2 (NF-ATc2) (NFATc2) (NFAT pre-existing subunit) (NF-ATp) (T-cell transcription factor NFAT1)"	"Mus musculus (Mouse)"	"B cell receptor signaling pathway [GO:0050853]; calcineurin-NFAT signaling cascade [GO:0033173]; cell migration [GO:0016477]; cellular response to DNA damage stimulus [GO:0006974]; myotube cell development [GO:0014904]; ncRNA transcription [GO:0098781]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of vascular associated smooth muscle cell differentiation [GO:1905064]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of gene expression [GO:0010628]; positive regulation of myoblast fusion [GO:1901741]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; response to xenobiotic stimulus [GO:0009410]; transcription by RNA polymerase II [GO:0006366]"	"GO:0000122; GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005829; GO:0006357; GO:0006366; GO:0006974; GO:0009410; GO:0010628; GO:0014904; GO:0016477; GO:0019902; GO:0030890; GO:0033173; GO:0035976; GO:0043565; GO:0045893; GO:0045944; GO:0050853; GO:0060090; GO:0071889; GO:0098781; GO:1901741; GO:1905064; GO:1990837; GO:1990904"	"transcript variant X1, mRNA"
"129"	"LOC132454074"	51.0754619750137	0.724739316688338	0.239743121906748	3.02423819307007	0.00249260105572746	0.00781648038999232	"XM_060047238.1"	"Q6ZSZ6"	0	"Teashirt homolog 1 (Antigen NY-CO-33) (Serologically defined colon cancer antigen 33)"	"Homo sapiens (Human)"	"anterior/posterior pattern specification [GO:0009952]; middle ear morphogenesis [GO:0042474]; regulation of transcription by RNA polymerase II [GO:0006357]; soft palate development [GO:0060023]"	"GO:0000785; GO:0000981; GO:0003677; GO:0005634; GO:0006357; GO:0009952; GO:0042474; GO:0046872; GO:0060023"	"transcript variant X1, mRNA"
"130"	"LOC132454207"	83.4676491042683	0.599161853527561	0.237554470218181	2.5231127977016	0.0116321082751582	0.0293117259035746	"XM_060047430.1"	"Q86T65"	2.74e-23	"Disheveled-associated activator of morphogenesis 2"	"Homo sapiens (Human)"	"actin cytoskeleton organization [GO:0030036]; determination of left/right symmetry [GO:0007368]; dorsal spinal cord development [GO:0021516]; negative regulation of oligodendrocyte differentiation [GO:0048715]; podocyte cell migration [GO:0090521]; positive regulation of actin cytoskeleton reorganization [GO:2000251]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell migration [GO:0030335]; regulation of actin filament polymerization [GO:0030833]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of filopodium assembly [GO:0051489]; regulation of non-canonical Wnt signaling pathway [GO:2000050]; Wnt signaling pathway [GO:0016055]"	"GO:0003779; GO:0007368; GO:0016055; GO:0021516; GO:0030036; GO:0030335; GO:0030833; GO:0031267; GO:0048715; GO:0051489; GO:0060828; GO:0070062; GO:0090263; GO:0090521; GO:2000050; GO:2000251"	"transcript variant X1, mRNA"
"131"	"LOC132454249"	21.1415221458077	0.786091682070916	0.212686904970748	3.69286070999915	0.000221745491560414	0.000933675177166997	"XM_060047492.1"	"Q8C0J6"	6.1e-21	"Ankyrin repeat domain-containing protein SOWAHC (Ankyrin repeat domain-containing protein 57) (Protein sosondowah homolog C)"	"Mus musculus (Mouse)"	""	""	"mRNA"
"132"	"ints11"	72.3503678604712	-0.614394069159579	0.147831639622548	-4.15429389617329	3.26293571122099e-05	0.00017011582840662	"XM_060047682.1"	"Q503E1"	0	"Integrator complex subunit 11 (Int11) (EC 3.1.27.-) (Cleavage and polyadenylation-specific factor 3-like protein) (CPSF3-like protein)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"regulation of RNA splicing [GO:0043484]; snRNA processing [GO:0016180]"	"GO:0005634; GO:0016180; GO:0016787; GO:0043484"	"mRNA"
