""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"362"	"XM_060074074.1"	62.5778996497597	-1.16089275243625	0.277494648718314	-4.20297473883118	2.63429996681217e-05	0.00143017842316483	"Q1XHU0"	5.38e-57	"E3 ubiquitin-protein ligase TRIM39 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM39) (Tripartite motif-containing protein 39)"	"Pan troglodytes (Chimpanzee)"	"apoptotic process [GO:0006915]; innate immune response [GO:0045087]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; positive regulation of apoptotic signaling pathway [GO:2001235]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of gene expression [GO:0010468]"	"GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006915; GO:0007095; GO:0008270; GO:0010468; GO:0016567; GO:0032435; GO:0042802; GO:0043124; GO:0045087; GO:0050821; GO:0061630; GO:1902806; GO:2001235"
"363"	"XR_009525257.1"	30.4177890470904	0.852842091020883	0.287240912578809	3.00774193494614	0.00263196534132481	0.0396771443599366	NA	NA	NA	NA	NA	NA
"364"	"XM_060073634.1"	118.338318583224	0.647275540228345	0.221787592456525	2.92063448466758	0.003493193944411	0.0481460228361896	"Q5U4T7"	0	"Protein bicaudal C homolog 1-B (Bic-C-B)"	"Xenopus laevis (African clawed frog)"	""	"GO:0003723"
"365"	"XM_060067607.1"	296.190677539815	-0.916459603624201	0.24851056722986	-3.68825597698349	0.0002257964330621	0.00687370156010059	"Q9CY58"	1.86e-53	"Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"	"Mus musculus (Mouse)"	"PML body organization [GO:0030578]; regulation of apoptotic process [GO:0042981]"	"GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0030578; GO:0032183; GO:0042981; GO:0043022; GO:0048471"
"366"	"XM_060074173.1"	38.1759445013316	1.49326866616615	0.23569753910408	6.32168569873389	2.58725210384881e-10	1.50958973448179e-07	"Q8IZU9"	0	"Kin of IRRE-like protein 3 (Kin of irregular chiasm-like protein 3) (Nephrin-like protein 2) [Cleaved into: Processed kin of IRRE-like protein 3]"	"Homo sapiens (Human)"	"cell-cell adhesion [GO:0098609]; glomerulus morphogenesis [GO:0072102]; hemopoiesis [GO:0030097]; hippocampus development [GO:0021766]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; inter-male aggressive behavior [GO:0002121]; neuron migration [GO:0001764]; neuron projection morphogenesis [GO:0048812]; principal sensory nucleus of trigeminal nerve development [GO:0021740]; synapse assembly [GO:0007416]"	"GO:0001764; GO:0002121; GO:0005576; GO:0005886; GO:0005911; GO:0007156; GO:0007416; GO:0008021; GO:0016020; GO:0021740; GO:0021766; GO:0030097; GO:0030424; GO:0030425; GO:0043198; GO:0048812; GO:0050839; GO:0072102; GO:0098609"
"367"	"XM_060074938.1"	65.3444062107194	0.887852359425356	0.286881176856547	3.13826534488608	0.00169950951125619	0.0291887034402492	NA	NA	NA	NA	NA	NA
"368"	"XM_060077031.1"	248.519295077533	0.925355401418609	0.256657695479589	3.61256180989398	0.000303186805723507	0.00866454265880581	NA	NA	NA	NA	NA	NA
"369"	"XM_060053741.1"	85.0480018365386	-0.851538489412992	0.199979450900605	-4.25632785800004	2.07811903201048e-05	0.00118295095575556	"Q8R092"	3.51e-89	"Protein C1orf43 homolog"	"Mus musculus (Mouse)"	"in utero embryonic development [GO:0001701]; phagocytosis [GO:0006909]"	"GO:0001701; GO:0005739; GO:0005794; GO:0005829; GO:0006909; GO:0016020"
"370"	"XM_060076970.1"	1094.78939612481	-1.87470217522757	0.273042152205724	-6.93562534177701	4.04428129787192e-12	5.66334191078665e-09	NA	NA	NA	NA	NA	NA
"371"	"XM_060053374.1"	2160.00591992248	-1.8345469865913	0.27400171938389	-6.76524233069519	1.33086252816478e-11	1.47130354758428e-08	"Q1LYL8"	3.82e-95	"Protein asteroid homolog 1"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	""
"372"	"XM_060067309.1"	483.084610279805	-0.644973738444868	0.103637485054308	-6.22345240580084	4.8633239503549e-10	2.37567719946987e-07	NA	NA	NA	NA	NA	NA
"373"	"XM_060060005.1"	70.621042458261	-0.72729176664805	0.210887400597592	-3.44539862497332	0.000570217807613448	0.0135185384299328	"P51892"	0	"DNA ligase 1 (EC 6.5.1.1) (DNA ligase I) (Polydeoxyribonucleotide synthase [ATP] 1)"	"Xenopus laevis (African clawed frog)"	"cell cycle [GO:0007049]; cell division [GO:0051301]; DNA biosynthetic process [GO:0071897]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]"	"GO:0003677; GO:0003910; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0007049; GO:0046872; GO:0051301; GO:0071897"
"374"	"XM_060058410.1"	17.5859979363422	-0.761800657073114	0.213676765198416	-3.55778812312138	0.000373990781801297	0.0100843085644881	"P85108"	0	"Tubulin beta-2A chain"	"Rattus norvegicus (Rat)"	"cerebral cortex development [GO:0021987]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]; neuron migration [GO:0001764]"	"GO:0000226; GO:0000278; GO:0001764; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0021987; GO:0045171; GO:0046872; GO:0072686"
"375"	"XR_009525707.1"	139.316262958289	0.824529102326642	0.280480421816666	2.95713194060101	0.00310515216017075	0.0448882378553674	NA	NA	NA	NA	NA	NA
"376"	"XM_060057515.1"	11.2943524326435	-1.10014454687307	0.260239873125552	-4.21964831580704	2.4468370936864e-05	0.0013419272363677	NA	NA	NA	NA	NA	NA
"377"	"XM_060077030.1"	41.7081554237363	0.610415771041642	0.191600943760903	3.18413860551563	0.00145185475168359	0.0263580026440051	"Q63931"	4.24e-148	"Cholecystokinin receptor type A (CCK-A receptor) (CCK-AR) (Cholecystokinin-1 receptor) (CCK1-R)"	"Cavia porcellus (Guinea pig)"	"axonogenesis [GO:0007409]; forebrain development [GO:0030900]; neuron migration [GO:0001764]"	"GO:0001764; GO:0004951; GO:0005654; GO:0005829; GO:0005886; GO:0007409; GO:0017046; GO:0030900"
"378"	"XM_060052812.1"	148.343924922543	0.664419443720514	0.18431886791506	3.60393407134761	0.000313436593799254	0.00888493340452541	"Q9WU60"	0	"Attractin (Protein mahogany)"	"Mus musculus (Mouse)"	"animal organ morphogenesis [GO:0009887]; cell migration [GO:0016477]; cerebellum development [GO:0021549]; inflammatory response [GO:0006954]; myelination [GO:0042552]; pigmentation [GO:0043473]; regulation of multicellular organism growth [GO:0040014]; response to oxidative stress [GO:0006979]; substrate adhesion-dependent cell spreading [GO:0034446]; tissue development [GO:0009888]"	"GO:0005604; GO:0005615; GO:0005737; GO:0005886; GO:0006954; GO:0006979; GO:0009887; GO:0009888; GO:0016477; GO:0021549; GO:0030246; GO:0034446; GO:0038023; GO:0040014; GO:0042552; GO:0043473"
"379"	"XM_060064908.1"	294.78589155804	1.20447597498319	0.20824931536328	5.78644711531362	7.18907056571104e-09	2.25382727213075e-06	"Q08E02"	4.21e-123	"Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1)"	"Bos taurus (Bovine)"	"cell differentiation [GO:0030154]; cellular glucose homeostasis [GO:0001678]; cellular response to interleukin-1 [GO:0071347]; cellular response to tumor necrosis factor [GO:0071356]; cholesterol homeostasis [GO:0042632]; circadian regulation of gene expression [GO:0032922]; circadian temperature homeostasis [GO:0060086]; glycogen biosynthetic process [GO:0005978]; hormone-mediated signaling pathway [GO:0009755]; negative regulation of astrocyte activation [GO:0061889]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of microglial cell activation [GO:1903979]; negative regulation of neuroinflammatory response [GO:0150079]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of bile acid biosynthetic process [GO:0070859]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasomal protein catabolic process [GO:0010498]; protein destabilization [GO:0031648]; regulation of circadian rhythm [GO:0042752]; regulation of circadian sleep/wake cycle [GO:0042749]; regulation of fat cell differentiation [GO:0045598]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; regulation of lipid metabolic process [GO:0019216]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to leptin [GO:0044321]"	"GO:0000122; GO:0000978; GO:0001222; GO:0001678; GO:0004879; GO:0005634; GO:0005737; GO:0005978; GO:0008270; GO:0009755; GO:0010498; GO:0019216; GO:0030154; GO:0030425; GO:0031648; GO:0032922; GO:0042632; GO:0042749; GO:0042752; GO:0043124; GO:0043197; GO:0044321; GO:0045598; GO:0045892; GO:0045893; GO:0045944; GO:0050728; GO:0060086; GO:0061178; GO:0061469; GO:0061889; GO:0070859; GO:0070888; GO:0071347; GO:0071356; GO:0150079; GO:1903979"
"380"	"XM_060065151.1"	48.3404945670634	-1.27197245714997	0.280985619019556	-4.54865647068468	5.39894928685467e-06	0.00042473756468308	"A5A6H4"	7.99e-111	"Heterogeneous nuclear ribonucleoprotein A1 (hnRNP A1) (Helix-destabilizing protein) (Single-strand-binding protein) (hnRNP core protein A1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed]"	"Pan troglodytes (Chimpanzee)"	"cellular response to sodium arsenite [GO:1903936]; mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]"	"GO:0000398; GO:0003730; GO:0005634; GO:0005737; GO:0051028; GO:0071013; GO:1903936; GO:1990904"
"381"	"XM_060043501.1"	176.131377585103	-0.727417184426626	0.142040230588892	-5.12238399890444	3.01696699565558e-07	4.22475944958303e-05	"P07356"	4.1e-53	"Annexin A2 (Annexin II) (Annexin-2) (Calpactin I heavy chain) (Calpactin-1 heavy chain) (Chromobindin-8) (Lipocortin II) (Placental anticoagulant protein IV) (PAP-IV) (Protein I) (p36)"	"Mus musculus (Mouse)"	"angiogenesis [GO:0001525]; body fluid secretion [GO:0007589]; collagen fibril organization [GO:0030199]; fibrinolysis [GO:0042730]; membrane raft assembly [GO:0001765]; mRNA transcription by RNA polymerase II [GO:0042789]; negative regulation of low-density lipoprotein particle receptor catabolic process [GO:0032804]; negative regulation of receptor internalization [GO:0002091]; osteoclast development [GO:0036035]; positive regulation of binding [GO:0051099]; positive regulation of exocytosis [GO:0045921]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of low-density lipoprotein particle clearance [GO:1905581]; positive regulation of low-density lipoprotein particle receptor binding [GO:1905597]; positive regulation of low-density lipoprotein receptor activity [GO:1905599]; positive regulation of plasma membrane repair [GO:1905686]; positive regulation of plasminogen activation [GO:0010756]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of receptor recycling [GO:0001921]; positive regulation of receptor-mediated endocytosis involved in cholesterol transport [GO:1905602]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of vacuole organization [GO:0044090]; positive regulation of vesicle fusion [GO:0031340]; protein localization to plasma membrane [GO:0072659]; regulation of neurogenesis [GO:0050767]; vesicle budding from membrane [GO:0006900]"	"GO:0001525; GO:0001533; GO:0001726; GO:0001765; GO:0001786; GO:0001921; GO:0001934; GO:0002020; GO:0002091; GO:0004867; GO:0005262; GO:0005509; GO:0005544; GO:0005546; GO:0005604; GO:0005615; GO:0005634; GO:0005737; GO:0005765; GO:0005768; GO:0005769; GO:0005811; GO:0005829; GO:0005886; GO:0005938; GO:0006900; GO:0007589; GO:0008092; GO:0009986; GO:0010756; GO:0016020; GO:0016323; GO:0016363; GO:0019834; GO:0030199; GO:0030496; GO:0031267; GO:0031340; GO:0031902; GO:0031982; GO:0032804; GO:0032991; GO:0035749; GO:0036035; GO:0042383; GO:0042470; GO:0042730; GO:0042789; GO:0042802; GO:0043220; GO:0044090; GO:0044354; GO:0044548; GO:0044730; GO:0045121; GO:0045921; GO:0045944; GO:0046790; GO:0048146; GO:0048306; GO:0048471; GO:0050767; GO:0051099; GO:0062023; GO:0070062; GO:0072659; GO:0090575; GO:0098797; GO:1905581; GO:1905597; GO:1905599; GO:1905602; GO:1905686; GO:1990665; GO:1990667"
"382"	"XM_060075299.1"	1086.81433987652	0.944099549801164	0.199111285740754	4.74301638029807	2.10559236879085e-06	0.000198331693750905	"O35293"	1.65e-156	"Cytochrome P450 2F2 (EC 1.14.14.-) (CYPIIF2) (Cytochrome P450-NAH-2) (Naphthalene dehydrogenase) (Naphthalene hydroxylase)"	"Rattus norvegicus (Rat)"	"epoxygenase P450 pathway [GO:0019373]; naphthalene catabolic process [GO:1901170]; organic acid metabolic process [GO:0006082]; organic cyclic compound metabolic process [GO:1901360]; response to toxic substance [GO:0009636]; trichloroethylene metabolic process [GO:0018979]; xenobiotic metabolic process [GO:0006805]"	"GO:0004497; GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0008392; GO:0008395; GO:0009636; GO:0016712; GO:0018979; GO:0019373; GO:0019825; GO:0020037; GO:0043231; GO:1901170; GO:1901360"
"383"	"XM_060060459.1"	51.9677722604204	0.77263639054261	0.203918790310862	3.78592850519955	0.000153135701748494	0.00505757140758981	"G3H0N9"	1.04e-87	"DnaJ homolog subfamily B member 9 (Endoplasmic reticulum DNA J domain-containing protein 4) (ER-resident protein ERdj4) (ERdj4)"	"Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)"	"B cell differentiation [GO:0030183]; negative regulation of IRE1-mediated unfolded protein response [GO:1903895]; positive regulation of immunoglobulin production [GO:0002639]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]; ubiquitin-dependent ERAD pathway [GO:0030433]"	"GO:0002639; GO:0005783; GO:0005788; GO:0006986; GO:0030183; GO:0030433; GO:0030544; GO:0034976; GO:0051087; GO:0051787; GO:1903895"
"384"	"XM_060073253.1"	4168.39073242978	-0.703549231832352	0.191432986132679	-3.67483402621325	0.000238004083487895	0.00716468158033729	"Q6GPL4"	1.39e-84	"Transmembrane protein 150A (Transmembrane protein 150)"	"Xenopus laevis (African clawed frog)"	"phosphatidylinositol phosphate biosynthetic process [GO:0046854]; protein localization to plasma membrane [GO:0072659]"	"GO:0005886; GO:0046854; GO:0072659"
"385"	"XM_060075853.1"	65.8970117501356	-0.690951939996308	0.236545759721051	-2.9179407828182	0.00352351257686741	0.0484050893898626	"P14866"	0	"Heterogeneous nuclear ribonucleoprotein L (hnRNP L)"	"Homo sapiens (Human)"	"cellular response to amino acid starvation [GO:0034198]; circadian rhythm [GO:0007623]; mRNA processing [GO:0006397]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of mRNA binding [GO:1902416]; positive regulation of translation [GO:0045727]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; response to peptide [GO:1901652]; RNA processing [GO:0006396]"	"GO:0000381; GO:0000785; GO:0000976; GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006396; GO:0006397; GO:0007623; GO:0016020; GO:0034198; GO:0035770; GO:0043484; GO:0045727; GO:0045892; GO:0048025; GO:0048471; GO:0070062; GO:0097157; GO:1901652; GO:1902416; GO:1990715; GO:1990904"
"386"	"XR_009527083.1"	36.6940052006114	0.796012403330275	0.223724254728192	3.55594527436293	0.000376622476027746	0.0101072333510604	NA	NA	NA	NA	NA	NA
"387"	"XM_060057929.1"	317.542813504637	-0.921823204871912	0.16689905826068	-5.5231393481529	3.32995423500225e-08	7.36270407433919e-06	"Q7SZU9"	5.72e-28	"Protein transport protein Sec61 subunit gamma"	"Gadus morhua (Atlantic cod)"	"protein targeting to ER [GO:0045047]"	"GO:0005789; GO:0008320; GO:0043022; GO:0045047"
"388"	"XM_060049847.1"	58.316497933493	0.911327142348665	0.28433873001336	3.24658042240191	0.00116800443029464	0.0225081954663661	"Q9CWB7"	1.81e-39	"Glutaredoxin-like protein C5orf63 homolog"	"Mus musculus (Mouse)"	""	"GO:0005739"
"389"	"XR_009526487.1"	148.251094330283	0.808256070339395	0.252476323883625	3.20551897755649	0.00134819156223956	0.0251946296840231	NA	NA	NA	NA	NA	NA
"390"	"XM_060042304.1"	19.4145254191708	1.00946915688547	0.263993671068364	3.82827772859924	0.00012904309511254	0.00447285513669785	"F1QW76"	2.73e-44	"Basic leucine zipper transcriptional factor ATF-like (B-cell-activating transcription factor) (B-ATF)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cellular response to DNA damage stimulus [GO:0006974]; defense response to protozoan [GO:0042832]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; hematopoietic stem cell differentiation [GO:0060218]; isotype switching [GO:0045190]; lymphoid progenitor cell differentiation [GO:0002320]; myeloid dendritic cell differentiation [GO:0043011]; positive regulation of cytokine production [GO:0001819]; regulation of transcription by RNA polymerase II [GO:0006357]; T-helper 17 cell differentiation [GO:0072539]; T-helper 17 cell lineage commitment [GO:0072540]; T-helper 2 cell differentiation [GO:0045064]"	"GO:0000978; GO:0000981; GO:0001819; GO:0002320; GO:0003700; GO:0005634; GO:0005737; GO:0006357; GO:0006974; GO:0030330; GO:0042832; GO:0043011; GO:0043565; GO:0045064; GO:0045190; GO:0060218; GO:0072539; GO:0072540"
"391"	"XM_060068851.1"	37.1349409518635	0.778273655334769	0.240026845740064	3.24480969194869	0.00117529140973145	0.0225864556828994	"P70232"	0	"Neural cell adhesion molecule L1-like protein (Cell adhesion molecule with homology to L1CAM) (Chl1-like protein) (Close homolog of L1) [Cleaved into: Processed neural cell adhesion molecule L1-like protein]"	"Mus musculus (Mouse)"	"adult locomotory behavior [GO:0008344]; axon guidance [GO:0007411]; axon regeneration [GO:0031103]; cell adhesion [GO:0007155]; cognition [GO:0050890]; exploration behavior [GO:0035640]; negative regulation of neuron apoptotic process [GO:0043524]; neuron migration [GO:0001764]; neuron projection development [GO:0031175]"	"GO:0001764; GO:0002020; GO:0005576; GO:0005886; GO:0007155; GO:0007411; GO:0008344; GO:0030425; GO:0031103; GO:0031175; GO:0035640; GO:0043524; GO:0045177; GO:0050890"
"392"	"XM_060049398.1"	52.6218536161344	-0.751178671542505	0.229046766624766	-3.28148004699772	0.00103263830298425	0.0208362800712623	"Q9H5Z1"	0	"Probable ATP-dependent RNA helicase DHX35 (EC 3.6.4.13) (DEAH box protein 35)"	"Homo sapiens (Human)"	"in utero embryonic development [GO:0001701]; mRNA splicing, via spliceosome [GO:0000398]"	"GO:0000398; GO:0001701; GO:0003723; GO:0003724; GO:0005524; GO:0016887; GO:0071013"
"393"	"XM_060073317.1"	34.967295979119	-1.00052228113343	0.274915650409055	-3.64430507756329	0.000268115242140808	0.00780022252239289	"E1BYJ2"	0	"DNA mismatch repair protein Msh6"	"Gallus gallus (Chicken)"	"mismatch repair [GO:0006298]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; negative regulation of DNA endoreduplication [GO:0032876]; positive regulation of B cell proliferation [GO:0030890]"	"GO:0003690; GO:0005524; GO:0005634; GO:0006298; GO:0007095; GO:0030890; GO:0030983; GO:0032301; GO:0032876; GO:0140664"
"394"	"XM_060064098.1"	65.0714852402238	-0.90174513440683	0.213338110259409	-4.22095605300009	2.43268364445258e-05	0.00134116850266998	"P49696"	0	"Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)"	"Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)"	"valyl-tRNA aminoacylation [GO:0006438]"	"GO:0002161; GO:0004832; GO:0005524; GO:0006438"
"395"	"XR_009523549.1"	18.7630800830792	0.928935955080766	0.283673996277948	3.33071201152536	0.000866241704335234	0.0184350628161718	NA	NA	NA	NA	NA	NA
"396"	"XR_009529786.1"	33.0729911919512	1.27171388196449	0.274999958672757	4.67989533462674	2.87021405449966e-06	0.000255461212774429	NA	NA	NA	NA	NA	NA
"397"	"XM_060070243.1"	97.5365861830885	-0.629785140580077	0.193317848411044	-3.25696288048736	0.00112611158104302	0.0220858765264319	"Q0P5J0"	0	"Transcriptional regulator QRICH1 (Glutamine-rich protein 1)"	"Bos taurus (Bovine)"	"endoplasmic reticulum unfolded protein response [GO:0030968]; integrated stress response signaling [GO:0140467]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; PERK-mediated unfolded protein response [GO:0036499]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; response to endoplasmic reticulum stress [GO:0034976]"	"GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0005886; GO:0030968; GO:0034976; GO:0036499; GO:0043065; GO:0045893; GO:0070059; GO:0140467"
"398"	"XM_060035777.1"	2177.31946838108	-0.799430247946114	0.180732226245035	-4.42288085623707	9.73934557179451e-06	0.000670737553231291	NA	NA	NA	NA	NA	NA
"399"	"XM_060063090.1"	38.0443400980443	0.670567555229187	0.152833389043735	4.38354038406963	1.16765991248544e-05	0.000775518443462402	"Q08881"	0	"Tyrosine-protein kinase ITK/TSK (EC 2.7.10.2) (Interleukin-2-inducible T-cell kinase) (IL-2-inducible T-cell kinase) (Kinase EMT) (T-cell-specific kinase) (Tyrosine-protein kinase Lyk)"	"Homo sapiens (Human)"	"activation of phospholipase C activity [GO:0007202]; adaptive immune response [GO:0002250]; B cell receptor signaling pathway [GO:0050853]; cellular defense response [GO:0006968]; gamma-delta T cell activation [GO:0046629]; intracellular signal transduction [GO:0035556]; NK T cell differentiation [GO:0001865]; positive regulation of cytokine production [GO:0001819]; signal transduction [GO:0007165]; T cell activation [GO:0042110]; T cell receptor signaling pathway [GO:0050852]"	"GO:0001819; GO:0001865; GO:0002250; GO:0004713; GO:0004715; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0005911; GO:0006968; GO:0007165; GO:0007202; GO:0035556; GO:0042110; GO:0046629; GO:0046872; GO:0050852; GO:0050853"
"400"	"XM_060077130.1"	208.98896893832	0.602860701278973	0.164191876370055	3.67077849241981	0.000241812836695386	0.0071842696390192	"Q9HCU0"	1.92e-73	"Endosialin (Tumor endothelial marker 1) (CD antigen CD248)"	"Homo sapiens (Human)"	"anatomical structure regression [GO:0060033]; cell migration [GO:0016477]; endothelial cell apoptotic process [GO:0072577]; fibroblast migration [GO:0010761]; fibroblast proliferation [GO:0048144]; lymph node development [GO:0048535]; positive regulation of endothelial cell apoptotic process [GO:2000353]; positive regulation of fibroblast proliferation [GO:0048146]"	"GO:0005509; GO:0005737; GO:0009897; GO:0010761; GO:0016477; GO:0030246; GO:0031012; GO:0048144; GO:0048146; GO:0048535; GO:0050840; GO:0060033; GO:0070062; GO:0072577; GO:1990430; GO:2000353"
"401"	"XM_060047315.1"	43.1165791129265	-1.02308541126138	0.228853564459616	-4.47282979458645	7.71912180890397e-06	0.000555274498616534	"Q32PL8"	0	"DNA-directed primase/polymerase protein (EC 2.7.7.-)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"error-prone translesion synthesis [GO:0042276]; mitochondrial DNA repair [GO:0043504]; mitochondrial DNA replication [GO:0006264]; R-loop processing [GO:0062176]; replication fork processing [GO:0031297]; response to UV [GO:0009411]; translesion synthesis [GO:0019985]"	"GO:0000428; GO:0003682; GO:0003887; GO:0003896; GO:0005634; GO:0005657; GO:0005759; GO:0006264; GO:0008270; GO:0009411; GO:0019985; GO:0030145; GO:0031297; GO:0042276; GO:0043504; GO:0062176"
"402"	"XM_060068061.1"	255.10865809779	-1.23134072874169	0.186503482611824	-6.60049467107361	4.09788118048641e-11	3.44303976784469e-08	"Q8IVU3"	3.39e-151	"Probable E3 ubiquitin-protein ligase HERC6 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 6) (HECT-type E3 ubiquitin transferase HERC6)"	"Homo sapiens (Human)"	"hematopoietic progenitor cell differentiation [GO:0002244]; protein ubiquitination [GO:0016567]; response to bacterium [GO:0009617]; ubiquitin-dependent protein catabolic process [GO:0006511]"	"GO:0002244; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0009617; GO:0016567; GO:0061630"
"403"	"XM_060066857.1"	17.0879049291432	-1.18728701106101	0.228343620148653	-5.18319212080545	2.1812015102872e-07	3.22648857208328e-05	"F1Q8K0"	0	"DNA repair and recombination protein RAD54-like (EC 3.6.4.12)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"double-strand break repair via synthesis-dependent strand annealing [GO:0045003]; reciprocal meiotic recombination [GO:0007131]"	"GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0007131; GO:0008094; GO:0015616; GO:0016787; GO:0045003; GO:0140658"
"404"	"XM_060050751.1"	11.9950258917798	0.91888596940221	0.272648790751234	3.36998026123451	0.000751735682991821	0.0167764676047158	"Q6UXG2"	0	"Endosome/lysosome-associated apoptosis and autophagy regulator 1 (Estrogen-induced gene 121 protein)"	"Homo sapiens (Human)"	"autophagosome assembly [GO:0000045]; cellular response to starvation [GO:0009267]; positive regulation of autophagosome assembly [GO:2000786]; positive regulation of vacuole organization [GO:0044090]"	"GO:0000045; GO:0003723; GO:0005765; GO:0005789; GO:0005794; GO:0005886; GO:0009267; GO:0016020; GO:0031902; GO:0044090; GO:0070062; GO:2000786"
"405"	"XM_060076963.1"	20.8930559226514	0.82771219088173	0.221614273428865	3.73495965708753	0.00018774528171623	0.00594809900821933	"Q5H8C1"	0	"FRAS1-related extracellular matrix protein 1 (Protein QBRICK)"	"Homo sapiens (Human)"	"anatomical structure morphogenesis [GO:0009653]; cell communication [GO:0007154]; cell-matrix adhesion [GO:0007160]; craniofacial suture morphogenesis [GO:0097094]"	"GO:0005576; GO:0005604; GO:0007154; GO:0007160; GO:0009653; GO:0016020; GO:0030246; GO:0046872; GO:0062023; GO:0097094"
"406"	"XM_060057413.1"	165.626109053665	0.628770251638722	0.21283044058292	2.95581755361424	0.00311841496390727	0.0449569707047853	NA	NA	NA	NA	NA	NA
"407"	"XM_060049338.1"	10.3556299007198	0.967481920708573	0.287387298361603	3.40907212353381	0.000651842437796104	0.0150370654676617	NA	NA	NA	NA	NA	NA
"408"	"XR_009529933.1"	49.785696747797	1.14864764176913	0.223412948084167	5.13796912589006	2.77723495438715e-07	3.99560412444534e-05	NA	NA	NA	NA	NA	NA
"409"	"XM_060056567.1"	334.510473956423	-0.8585427128254	0.161636285987805	-5.31083342222259	1.09125040196541e-07	1.8485253784906e-05	"A4QNZ7"	1.88e-90	"Putative monooxygenase p33MONOX (EC 1.-.-.-)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0005737; GO:0016491"
"410"	"XM_060060958.1"	605.611858848469	-0.669868989679795	0.174873744914275	-3.83066036108738	0.000127799810772066	0.00444442884978021	"Q0P487"	1.78e-141	"NADH-cytochrome b5 reductase 2 (b5R.2) (EC 1.6.2.2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"response to yeast [GO:0001878]; sterol biosynthetic process [GO:0016126]"	"GO:0001878; GO:0004128; GO:0016020; GO:0016126; GO:0071949"
